Fecha,Colonia,Precipitación,Temperatura Mínima,Temperatura Máxima,Inundación,Creación,Actualización
2017-01-01,Colonia object (1),0.00,8.00,23.50,0,2020-07-19 19:58:53+00:00,
2017-01-02,Colonia object (1),0.00,12.00,26.50,0,2020-07-19 19:58:53+00:00,
2017-01-03,Colonia object (1),0.00,11.50,25.50,0,2020-07-19 19:58:53+00:00,
2017-01-04,Colonia object (1),0.00,9.00,28.00,0,2020-07-19 19:58:53+00:00,
2017-01-05,Colonia object (1),0.00,9.00,27.00,0,2020-07-19 19:58:53+00:00,
2017-01-06,Colonia object (1),0.00,11.00,27.50,0,2020-07-19 19:58:53+00:00,
2017-01-07,Colonia object (1),0.00,7.50,24.50,0,2020-07-19 19:58:53+00:00,
2017-01-08,Colonia object (1),0.00,6.00,17.00,0,2020-07-19 19:58:53+00:00,
2017-01-09,Colonia object (1),0.00,3.50,20.50,0,2020-07-19 19:58:53+00:00,
2017-01-10,Colonia object (1),0.00,3.00,25.00,0,2020-07-19 19:58:53+00:00,
2017-01-11,Colonia object (1),0.00,3.00,24.00,0,2020-07-19 19:58:53+00:00,
2017-01-12,Colonia object (1),0.00,4.50,24.50,0,2020-07-19 19:58:53+00:00,
2017-01-13,Colonia object (1),0.00,4.50,24.50,0,2020-07-19 19:58:53+00:00,
2017-01-14,Colonia object (1),0.00,4.00,22.50,0,2020-07-19 19:58:53+00:00,
2017-01-15,Colonia object (1),0.00,4.00,26.00,0,2020-07-19 19:58:53+00:00,
2017-01-16,Colonia object (1),0.00,4.50,25.00,0,2020-07-19 19:58:53+00:00,
2017-01-17,Colonia object (1),0.00,5.00,25.00,0,2020-07-19 19:58:53+00:00,
2017-01-18,Colonia object (1),0.00,5.50,25.50,0,2020-07-19 19:58:53+00:00,
2017-01-19,Colonia object (1),0.00,7.00,25.00,0,2020-07-19 19:58:53+00:00,
2017-01-20,Colonia object (1),0.00,7.50,25.50,0,2020-07-19 19:58:53+00:00,
2017-01-21,Colonia object (1),0.00,7.50,27.00,0,2020-07-19 19:58:53+00:00,
2017-01-22,Colonia object (1),0.00,5.00,25.00,0,2020-07-19 19:58:53+00:00,
2017-01-23,Colonia object (1),0.00,4.00,26.50,0,2020-07-19 19:58:53+00:00,
2017-01-24,Colonia object (1),0.00,4.00,26.50,0,2020-07-19 19:58:53+00:00,
2017-01-25,Colonia object (1),0.00,5.50,28.00,0,2020-07-19 19:58:53+00:00,
2017-01-26,Colonia object (1),0.00,6.50,27.00,0,2020-07-19 19:58:53+00:00,
2017-01-27,Colonia object (1),0.00,12.00,28.00,0,2020-07-19 19:58:53+00:00,
2017-01-28,Colonia object (1),0.00,6.00,27.00,0,2020-07-19 19:58:53+00:00,
2017-01-29,Colonia object (1),0.00,6.00,22.00,0,2020-07-19 19:58:53+00:00,
2017-01-30,Colonia object (1),0.00,4.50,23.00,0,2020-07-19 19:58:53+00:00,
2017-01-31,Colonia object (1),0.00,5.00,23.00,0,2020-07-19 19:58:53+00:00,
2017-02-01,Colonia object (1),0.00,8.00,25.00,0,2020-07-19 19:58:53+00:00,
2017-02-02,Colonia object (1),0.00,12.00,24.00,0,2020-07-19 19:58:53+00:00,
2017-02-03,Colonia object (1),0.00,6.00,24.50,0,2020-07-19 19:58:53+00:00,
2017-02-04,Colonia object (1),0.00,5.50,23.50,0,2020-07-19 19:58:53+00:00,
2017-02-05,Colonia object (1),0.00,7.50,25.00,0,2020-07-19 19:58:53+00:00,
2017-02-06,Colonia object (1),0.00,7.50,25.00,0,2020-07-19 19:58:53+00:00,
2017-02-07,Colonia object (1),0.00,12.50,23.00,0,2020-07-19 19:58:53+00:00,
2017-02-08,Colonia object (1),0.00,12.00,28.50,0,2020-07-19 19:58:53+00:00,
2017-02-09,Colonia object (1),0.00,9.00,27.00,0,2020-07-19 19:58:53+00:00,
2017-02-10,Colonia object (1),0.00,6.00,26.00,0,2020-07-19 19:58:53+00:00,
2017-02-11,Colonia object (1),0.00,5.50,28.00,0,2020-07-19 19:58:53+00:00,
2017-02-12,Colonia object (1),0.00,6.00,28.00,0,2020-07-19 19:58:53+00:00,
2017-02-13,Colonia object (1),0.00,12.00,26.00,0,2020-07-19 19:58:53+00:00,
2017-02-14,Colonia object (1),0.00,8.50,26.50,0,2020-07-19 19:58:53+00:00,
2017-02-15,Colonia object (1),0.00,12.00,26.50,0,2020-07-19 19:58:53+00:00,
2017-02-16,Colonia object (1),0.00,7.00,22.00,0,2020-07-19 19:58:53+00:00,
2017-02-17,Colonia object (1),0.00,10.00,24.50,0,2020-07-19 19:58:53+00:00,
2017-02-18,Colonia object (1),0.00,6.00,28.00,0,2020-07-19 19:58:53+00:00,
2017-02-19,Colonia object (1),0.00,6.00,27.50,0,2020-07-19 19:58:53+00:00,
2017-02-20,Colonia object (1),0.00,6.00,27.50,0,2020-07-19 19:58:53+00:00,
2017-02-21,Colonia object (1),0.00,8.00,24.00,0,2020-07-19 19:58:53+00:00,
2017-02-22,Colonia object (1),0.00,8.50,26.00,0,2020-07-19 19:58:53+00:00,
2017-02-23,Colonia object (1),0.00,12.00,27.00,0,2020-07-19 19:58:53+00:00,
2017-02-24,Colonia object (1),0.00,9.00,26.00,0,2020-07-19 19:58:53+00:00,
2017-02-25,Colonia object (1),0.00,6.00,27.00,0,2020-07-19 19:58:53+00:00,
2017-02-26,Colonia object (1),0.00,7.50,27.50,0,2020-07-19 19:58:53+00:00,
2017-02-27,Colonia object (1),0.00,8.00,28.00,0,2020-07-19 19:58:53+00:00,
2017-02-28,Colonia object (1),0.00,9.00,29.50,0,2020-07-19 19:58:53+00:00,
2017-03-01,Colonia object (1),0.00,9.00,30.00,0,2020-07-19 19:58:53+00:00,
2017-03-02,Colonia object (1),0.00,9.50,26.50,0,2020-07-19 19:58:53+00:00,
2017-03-03,Colonia object (1),0.00,9.50,25.00,0,2020-07-19 19:58:53+00:00,
2017-03-04,Colonia object (1),0.00,10.00,26.50,0,2020-07-19 19:58:53+00:00,
2017-03-05,Colonia object (1),0.00,9.50,24.00,0,2020-07-19 19:58:53+00:00,
2017-03-06,Colonia object (1),0.00,10.50,25.50,0,2020-07-19 19:58:53+00:00,
2017-03-07,Colonia object (1),0.00,10.00,25.00,0,2020-07-19 19:58:53+00:00,
2017-03-08,Colonia object (1),0.00,10.00,25.00,0,2020-07-19 19:58:53+00:00,
2017-03-09,Colonia object (1),1.20,9.50,25.50,0,2020-07-19 19:58:53+00:00,
2017-03-10,Colonia object (1),0.00,8.50,25.00,0,2020-07-19 19:58:53+00:00,
2017-03-11,Colonia object (1),0.00,9.00,26.00,0,2020-07-19 19:58:53+00:00,
2017-03-12,Colonia object (1),0.00,11.00,24.50,0,2020-07-19 19:58:53+00:00,
2017-03-13,Colonia object (1),2.90,9.00,24.00,0,2020-07-19 19:58:53+00:00,
2017-03-14,Colonia object (1),1.40,6.50,24.00,0,2020-07-19 19:58:53+00:00,
2017-03-15,Colonia object (1),4.60,8.00,21.50,0,2020-07-19 19:58:53+00:00,
2017-03-16,Colonia object (1),3.60,8.00,23.00,1,2020-07-19 19:58:53+00:00,
2017-03-17,Colonia object (1),0.00,12.00,25.00,0,2020-07-19 19:58:53+00:00,
2017-03-18,Colonia object (1),0.00,7.50,25.50,0,2020-07-19 19:58:53+00:00,
2017-03-19,Colonia object (1),0.00,7.50,26.00,0,2020-07-19 19:58:53+00:00,
2017-03-20,Colonia object (1),0.00,6.50,27.00,0,2020-07-19 19:58:53+00:00,
2017-03-21,Colonia object (1),0.00,7.00,28.50,0,2020-07-19 19:58:53+00:00,
2017-03-22,Colonia object (1),0.00,7.50,28.00,0,2020-07-19 19:58:53+00:00,
2017-03-23,Colonia object (1),0.00,6.00,28.50,0,2020-07-19 19:58:53+00:00,
2017-03-24,Colonia object (1),0.00,6.50,30.00,0,2020-07-19 19:58:53+00:00,
2017-03-25,Colonia object (1),1.10,10.50,29.50,0,2020-07-19 19:58:53+00:00,
2017-03-26,Colonia object (1),1.60,10.00,28.50,0,2020-07-19 19:58:53+00:00,
2017-03-27,Colonia object (1),0.00,9.00,28.50,0,2020-07-19 19:58:53+00:00,
2017-03-28,Colonia object (1),0.00,11.00,28.50,0,2020-07-19 19:58:53+00:00,
2017-03-29,Colonia object (1),0.00,10.00,29.50,0,2020-07-19 19:58:53+00:00,
2017-03-30,Colonia object (1),0.00,9.00,29.00,0,2020-07-19 19:58:53+00:00,
2017-03-31,Colonia object (1),0.00,11.00,27.00,0,2020-07-19 19:58:53+00:00,
2017-04-01,Colonia object (1),0.00,11.00,30.00,0,2020-07-19 19:58:53+00:00,
2017-04-02,Colonia object (1),0.00,11.50,29.00,0,2020-07-19 19:58:53+00:00,
2017-04-03,Colonia object (1),0.00,9.00,29.50,0,2020-07-19 19:58:53+00:00,
2017-04-04,Colonia object (1),0.00,8.50,31.00,0,2020-07-19 19:58:53+00:00,
2017-04-05,Colonia object (1),0.00,10.00,32.00,0,2020-07-19 19:58:53+00:00,
2017-04-06,Colonia object (1),0.50,10.50,28.00,0,2020-07-19 19:58:53+00:00,
2017-04-07,Colonia object (1),0.00,12.00,30.00,0,2020-07-19 19:58:53+00:00,
2017-04-08,Colonia object (1),0.00,11.50,29.00,0,2020-07-19 19:58:53+00:00,
2017-04-09,Colonia object (1),0.00,13.00,29.00,0,2020-07-19 19:58:53+00:00,
2017-04-10,Colonia object (1),0.50,12.50,29.00,0,2020-07-19 19:58:53+00:00,
2017-04-11,Colonia object (1),0.00,13.50,29.00,0,2020-07-19 19:58:53+00:00,
2017-04-12,Colonia object (1),0.00,11.00,27.50,0,2020-07-19 19:58:53+00:00,
2017-04-13,Colonia object (1),0.00,9.50,27.00,0,2020-07-19 19:58:53+00:00,
2017-04-14,Colonia object (1),0.00,10.00,27.00,0,2020-07-19 19:58:53+00:00,
2017-04-15,Colonia object (1),0.00,10.50,28.00,0,2020-07-19 19:58:53+00:00,
2017-04-16,Colonia object (1),2.40,12.00,27.50,0,2020-07-19 19:58:53+00:00,
2017-04-17,Colonia object (1),0.60,11.00,26.50,0,2020-07-19 19:58:53+00:00,
2017-04-18,Colonia object (1),6.00,11.00,23.50,1,2020-07-19 19:58:53+00:00,
2017-04-19,Colonia object (1),0.00,12.00,24.00,0,2020-07-19 19:58:53+00:00,
2017-04-20,Colonia object (1),0.00,8.00,26.00,0,2020-07-19 19:58:53+00:00,
2017-04-21,Colonia object (1),0.00,9.00,28.00,0,2020-07-19 19:58:53+00:00,
2017-04-22,Colonia object (1),0.00,11.00,29.50,0,2020-07-19 19:58:53+00:00,
2017-04-23,Colonia object (1),0.00,11.00,27.50,0,2020-07-19 19:58:53+00:00,
2017-04-24,Colonia object (1),0.40,11.00,28.00,0,2020-07-19 19:58:53+00:00,
2017-04-25,Colonia object (1),0.00,11.50,28.00,0,2020-07-19 19:58:53+00:00,
2017-04-26,Colonia object (1),0.00,12.00,31.50,0,2020-07-19 19:58:53+00:00,
2017-04-27,Colonia object (1),0.00,11.50,30.00,0,2020-07-19 19:58:53+00:00,
2017-04-28,Colonia object (1),0.00,11.50,31.00,0,2020-07-19 19:58:53+00:00,
2017-04-29,Colonia object (1),0.00,15.00,29.50,0,2020-07-19 19:58:53+00:00,
2017-04-30,Colonia object (1),0.00,11.50,32.50,0,2020-07-19 19:58:53+00:00,
2017-05-01,Colonia object (1),0.00,13.00,32.00,0,2020-07-19 19:58:53+00:00,
2017-05-02,Colonia object (1),0.00,13.00,30.00,0,2020-07-19 19:58:53+00:00,
2017-05-03,Colonia object (1),0.00,13.50,30.50,0,2020-07-19 19:58:53+00:00,
2017-05-04,Colonia object (1),8.50,14.00,29.50,0,2020-07-19 19:58:53+00:00,
2017-05-05,Colonia object (1),1.00,13.50,26.00,0,2020-07-19 19:58:53+00:00,
2017-05-06,Colonia object (1),0.00,11.00,28.00,0,2020-07-19 19:58:54+00:00,
2017-05-07,Colonia object (1),0.00,11.00,29.50,0,2020-07-19 19:58:54+00:00,
2017-05-08,Colonia object (1),0.00,12.00,29.50,0,2020-07-19 19:58:54+00:00,
2017-05-09,Colonia object (1),0.00,13.50,28.00,0,2020-07-19 19:58:54+00:00,
2017-05-10,Colonia object (1),0.00,13.50,30.00,0,2020-07-19 19:58:54+00:00,
2017-05-11,Colonia object (1),4.90,14.00,31.00,0,2020-07-19 19:58:54+00:00,
2017-05-12,Colonia object (1),1.00,12.50,28.00,0,2020-07-19 19:58:54+00:00,
2017-05-13,Colonia object (1),0.00,13.00,29.00,0,2020-07-19 19:58:54+00:00,
2017-05-14,Colonia object (1),0.00,13.50,26.00,0,2020-07-19 19:58:54+00:00,
2017-05-15,Colonia object (1),0.00,13.50,30.50,0,2020-07-19 19:58:54+00:00,
2017-05-16,Colonia object (1),0.00,14.00,31.00,0,2020-07-19 19:58:54+00:00,
2017-05-17,Colonia object (1),0.00,15.50,31.50,0,2020-07-19 19:58:54+00:00,
2017-05-18,Colonia object (1),0.00,16.00,32.00,0,2020-07-19 19:58:54+00:00,
2017-05-19,Colonia object (1),0.00,16.00,32.00,0,2020-07-19 19:58:54+00:00,
2017-05-20,Colonia object (1),0.00,16.00,32.50,0,2020-07-19 19:58:54+00:00,
2017-05-21,Colonia object (1),8.90,15.00,31.50,0,2020-07-19 19:58:54+00:00,
2017-05-22,Colonia object (1),0.00,13.50,31.50,0,2020-07-19 19:58:54+00:00,
2017-05-23,Colonia object (1),0.00,16.00,32.00,0,2020-07-19 19:58:54+00:00,
2017-05-24,Colonia object (1),1.90,16.50,31.00,0,2020-07-19 19:58:54+00:00,
2017-05-25,Colonia object (1),16.00,15.00,29.50,1,2020-07-19 19:58:54+00:00,
2017-05-26,Colonia object (1),0.00,13.50,30.00,0,2020-07-19 19:58:54+00:00,
2017-05-27,Colonia object (1),0.00,13.00,30.00,0,2020-07-19 19:58:54+00:00,
2017-05-28,Colonia object (1),0.00,15.00,29.50,0,2020-07-19 19:58:54+00:00,
2017-05-29,Colonia object (1),0.00,16.00,28.50,0,2020-07-19 19:58:54+00:00,
2017-05-30,Colonia object (1),0.00,15.00,26.50,0,2020-07-19 19:58:54+00:00,
2017-05-31,Colonia object (1),0.40,15.00,25.50,0,2020-07-19 19:58:54+00:00,
2017-06-01,Colonia object (1),0.00,16.00,25.50,0,2020-07-19 19:58:54+00:00,
2017-06-02,Colonia object (1),0.00,14.00,27.00,0,2020-07-19 19:58:54+00:00,
2017-06-03,Colonia object (1),1.00,14.50,30.00,0,2020-07-19 19:58:54+00:00,
2017-06-04,Colonia object (1),0.00,11.00,30.50,0,2020-07-19 19:58:54+00:00,
2017-06-05,Colonia object (1),0.50,14.00,28.50,0,2020-07-19 19:58:54+00:00,
2017-06-06,Colonia object (1),0.00,16.00,27.50,0,2020-07-19 19:58:54+00:00,
2017-06-07,Colonia object (1),10.70,13.00,29.00,1,2020-07-19 19:58:54+00:00,
2017-06-08,Colonia object (1),0.00,13.00,29.00,0,2020-07-19 19:58:54+00:00,
2017-06-09,Colonia object (1),5.60,14.50,27.00,0,2020-07-19 19:58:54+00:00,
2017-06-10,Colonia object (1),14.40,14.00,27.00,1,2020-07-19 19:58:54+00:00,
2017-06-11,Colonia object (1),4.40,14.00,28.00,1,2020-07-19 19:58:54+00:00,
2017-06-12,Colonia object (1),0.00,14.00,28.50,0,2020-07-19 19:58:54+00:00,
2017-06-13,Colonia object (1),5.60,14.50,28.50,0,2020-07-19 19:58:54+00:00,
2017-06-14,Colonia object (1),16.40,14.00,26.50,0,2020-07-19 19:58:54+00:00,
2017-06-15,Colonia object (1),0.00,13.50,27.00,0,2020-07-19 19:58:54+00:00,
2017-06-16,Colonia object (1),0.00,13.50,27.00,0,2020-07-19 19:58:54+00:00,
2017-06-17,Colonia object (1),0.00,12.00,28.00,0,2020-07-19 19:58:54+00:00,
2017-06-18,Colonia object (1),0.00,12.50,28.50,0,2020-07-19 19:58:54+00:00,
2017-06-19,Colonia object (1),0.00,14.00,28.00,0,2020-07-19 19:58:54+00:00,
2017-06-20,Colonia object (1),0.00,12.50,27.00,0,2020-07-19 19:58:54+00:00,
2017-06-21,Colonia object (1),0.00,11.00,27.50,0,2020-07-19 19:58:54+00:00,
2017-06-22,Colonia object (1),0.00,10.50,29.00,0,2020-07-19 19:58:54+00:00,
2017-06-23,Colonia object (1),0.00,13.00,31.00,0,2020-07-19 19:58:54+00:00,
2017-06-24,Colonia object (1),0.50,13.00,28.50,0,2020-07-19 19:58:54+00:00,
2017-06-25,Colonia object (1),1.70,15.50,25.50,0,2020-07-19 19:58:54+00:00,
2017-06-26,Colonia object (1),17.80,14.50,26.00,1,2020-07-19 19:58:54+00:00,
2017-06-27,Colonia object (1),3.90,14.50,29.50,1,2020-07-19 19:58:54+00:00,
2017-06-28,Colonia object (1),11.60,14.50,25.50,1,2020-07-19 19:58:54+00:00,
2017-06-29,Colonia object (1),20.00,15.00,26.00,1,2020-07-19 19:58:54+00:00,
2017-06-30,Colonia object (1),7.40,15.00,23.00,1,2020-07-19 19:58:54+00:00,
2017-07-01,Colonia object (1),2.00,13.50,23.00,1,2020-07-19 19:58:54+00:00,
2017-07-02,Colonia object (1),2.50,7.00,26.50,1,2020-07-19 19:58:54+00:00,
2017-07-03,Colonia object (1),17.00,14.00,25.50,1,2020-07-19 19:58:54+00:00,
2017-07-04,Colonia object (1),10.80,14.00,24.50,1,2020-07-19 19:58:54+00:00,
2017-07-05,Colonia object (1),3.20,13.00,24.50,1,2020-07-19 19:58:54+00:00,
2017-07-06,Colonia object (1),0.00,12.00,24.00,0,2020-07-19 19:58:54+00:00,
2017-07-07,Colonia object (1),10.50,12.50,22.00,1,2020-07-19 19:58:54+00:00,
2017-07-08,Colonia object (1),9.30,14.50,21.50,1,2020-07-19 19:58:54+00:00,
2017-07-09,Colonia object (1),13.10,14.00,22.00,1,2020-07-19 19:58:54+00:00,
2017-07-10,Colonia object (1),15.60,13.00,22.00,0,2020-07-19 19:58:54+00:00,
2017-07-11,Colonia object (1),15.30,13.00,23.50,1,2020-07-19 19:58:54+00:00,
2017-07-12,Colonia object (1),22.30,12.50,24.50,1,2020-07-19 19:58:54+00:00,
2017-07-13,Colonia object (1),2.80,13.50,26.00,0,2020-07-19 19:58:54+00:00,
2017-07-14,Colonia object (1),0.00,13.00,26.00,0,2020-07-19 19:58:54+00:00,
2017-07-15,Colonia object (1),0.00,13.50,26.00,0,2020-07-19 19:58:54+00:00,
2017-07-16,Colonia object (1),0.90,13.00,27.00,0,2020-07-19 19:58:54+00:00,
2017-07-17,Colonia object (1),0.00,12.00,26.00,0,2020-07-19 19:58:54+00:00,
2017-07-18,Colonia object (1),1.50,12.00,26.00,0,2020-07-19 19:58:54+00:00,
2017-07-19,Colonia object (1),0.00,14.00,27.00,0,2020-07-19 19:58:54+00:00,
2017-07-20,Colonia object (1),2.10,13.00,27.00,0,2020-07-19 19:58:54+00:00,
2017-07-21,Colonia object (1),0.30,12.50,25.00,0,2020-07-19 19:58:54+00:00,
2017-07-22,Colonia object (1),3.80,13.00,25.50,0,2020-07-19 19:58:54+00:00,
2017-07-23,Colonia object (1),0.50,12.50,24.00,0,2020-07-19 19:58:54+00:00,
2017-07-24,Colonia object (1),0.00,12.50,25.00,0,2020-07-19 19:58:54+00:00,
2017-07-25,Colonia object (1),21.50,13.00,24.00,1,2020-07-19 19:58:54+00:00,
2017-07-26,Colonia object (1),0.00,13.50,25.00,0,2020-07-19 19:58:54+00:00,
2017-07-27,Colonia object (1),3.50,13.50,25.00,0,2020-07-19 19:58:54+00:00,
2017-07-28,Colonia object (1),0.00,12.00,26.00,0,2020-07-19 19:58:54+00:00,
2017-07-29,Colonia object (1),0.50,12.00,27.00,0,2020-07-19 19:58:54+00:00,
2017-07-30,Colonia object (1),0.00,13.00,27.50,0,2020-07-19 19:58:54+00:00,
2017-07-31,Colonia object (1),0.00,13.50,27.50,0,2020-07-19 19:58:54+00:00,
2017-08-01,Colonia object (1),1.70,12.00,27.00,0,2020-07-19 19:58:54+00:00,
2017-08-02,Colonia object (1),0.00,14.00,27.50,0,2020-07-19 19:58:54+00:00,
2017-08-03,Colonia object (1),0.00,15.50,25.00,0,2020-07-19 19:58:54+00:00,
2017-08-04,Colonia object (1),0.30,14.50,27.50,0,2020-07-19 19:58:54+00:00,
2017-08-05,Colonia object (1),0.00,14.50,27.00,0,2020-07-19 19:58:54+00:00,
2017-08-06,Colonia object (1),0.00,14.00,28.00,0,2020-07-19 19:58:54+00:00,
2017-08-07,Colonia object (1),0.50,14.50,29.00,0,2020-07-19 19:58:54+00:00,
2017-08-08,Colonia object (1),0.00,15.50,28.00,0,2020-07-19 19:58:54+00:00,
2017-08-09,Colonia object (1),6.90,14.00,23.00,1,2020-07-19 19:58:54+00:00,
2017-08-10,Colonia object (1),1.00,13.50,18.50,0,2020-07-19 19:58:54+00:00,
2017-08-11,Colonia object (1),0.00,12.00,26.00,0,2020-07-19 19:58:54+00:00,
2017-08-12,Colonia object (1),0.00,12.00,25.00,0,2020-07-19 19:58:54+00:00,
2017-08-13,Colonia object (1),2.00,13.00,25.00,0,2020-07-19 19:58:54+00:00,
2017-08-14,Colonia object (1),2.30,13.00,27.50,0,2020-07-19 19:58:54+00:00,
2017-08-15,Colonia object (1),0.50,13.00,26.50,0,2020-07-19 19:58:54+00:00,
2017-08-16,Colonia object (1),0.00,14.00,26.00,0,2020-07-19 19:58:54+00:00,
2017-08-17,Colonia object (1),4.40,15.00,28.00,1,2020-07-19 19:58:54+00:00,
2017-08-18,Colonia object (1),22.10,14.00,22.00,1,2020-07-19 19:58:54+00:00,
2017-08-19,Colonia object (1),1.50,14.00,25.00,0,2020-07-19 19:58:54+00:00,
2017-08-20,Colonia object (1),0.00,14.00,27.00,0,2020-07-19 19:58:54+00:00,
2017-08-21,Colonia object (1),7.80,15.00,26.00,0,2020-07-19 19:58:54+00:00,
2017-08-22,Colonia object (1),1.40,15.00,26.00,0,2020-07-19 19:58:54+00:00,
2017-08-23,Colonia object (1),0.00,14.00,26.50,0,2020-07-19 19:58:54+00:00,
2017-08-24,Colonia object (1),0.00,14.00,25.50,0,2020-07-19 19:58:54+00:00,
2017-08-25,Colonia object (1),6.20,14.00,24.00,1,2020-07-19 19:58:54+00:00,
2017-08-26,Colonia object (1),21.50,14.00,25.50,1,2020-07-19 19:58:54+00:00,
2017-08-27,Colonia object (1),2.30,14.50,26.00,0,2020-07-19 19:58:54+00:00,
2017-08-28,Colonia object (1),8.00,14.00,24.00,1,2020-07-19 19:58:54+00:00,
2017-08-29,Colonia object (1),51.50,15.00,22.50,1,2020-07-19 19:58:54+00:00,
2017-08-30,Colonia object (1),42.50,14.00,22.50,1,2020-07-19 19:58:54+00:00,
