Fecha,Colonia,Precipitación,Temperatura Mínima,Temperatura Máxima,Inundación,Creación,Actualización
2017-08-31,Colonia object (1),1.20,16.00,23.00,0,2020-07-19 19:58:54+00:00,
2017-09-01,Colonia object (1),0.00,14.00,24.00,0,2020-07-19 19:58:54+00:00,
2017-09-02,Colonia object (1),0.00,15.00,23.00,0,2020-07-19 19:58:54+00:00,
2017-09-03,Colonia object (1),2.10,15.00,23.50,1,2020-07-19 19:58:54+00:00,
2017-09-04,Colonia object (1),2.50,15.00,22.50,1,2020-07-19 19:58:54+00:00,
2017-09-05,Colonia object (1),39.10,14.00,22.50,1,2020-07-19 19:58:54+00:00,
2017-09-06,Colonia object (1),0.00,14.00,22.50,0,2020-07-19 19:58:54+00:00,
2017-09-07,Colonia object (1),0.50,14.50,22.50,0,2020-07-19 19:58:54+00:00,
2017-09-08,Colonia object (1),0.00,14.00,21.50,0,2020-07-19 19:58:54+00:00,
2017-09-09,Colonia object (1),8.80,13.50,19.00,1,2020-07-19 19:58:54+00:00,
2017-09-10,Colonia object (1),0.00,12.50,23.00,0,2020-07-19 19:58:54+00:00,
2017-09-11,Colonia object (1),0.00,11.00,24.00,0,2020-07-19 19:58:54+00:00,
2017-09-12,Colonia object (1),0.00,9.00,24.50,0,2020-07-19 19:58:54+00:00,
2017-09-13,Colonia object (1),0.00,8.50,25.00,0,2020-07-19 19:58:54+00:00,
2017-09-14,Colonia object (1),0.00,8.00,27.00,0,2020-07-19 19:58:54+00:00,
2017-09-15,Colonia object (1),0.00,14.00,27.00,0,2020-07-19 19:58:54+00:00,
2017-09-16,Colonia object (1),0.00,13.50,26.50,0,2020-07-19 19:58:54+00:00,
2017-09-17,Colonia object (1),21.20,13.50,28.00,1,2020-07-19 19:58:54+00:00,
2017-09-18,Colonia object (1),0.00,14.50,26.50,0,2020-07-19 19:58:54+00:00,
2017-09-19,Colonia object (1),0.00,15.00,27.00,0,2020-07-19 19:58:54+00:00,
2017-09-20,Colonia object (1),4.40,15.50,26.00,0,2020-07-19 19:58:54+00:00,
2017-09-21,Colonia object (1),0.00,14.50,25.50,0,2020-07-19 19:58:54+00:00,
2017-09-22,Colonia object (1),0.00,15.00,26.00,0,2020-07-19 19:58:54+00:00,
2017-09-23,Colonia object (1),0.00,14.00,26.00,0,2020-07-19 19:58:54+00:00,
2017-09-24,Colonia object (1),4.10,14.00,26.50,0,2020-07-19 19:58:54+00:00,
2017-09-25,Colonia object (1),0.00,14.00,24.00,0,2020-07-19 19:58:54+00:00,
2017-09-26,Colonia object (1),31.70,15.50,26.50,1,2020-07-19 19:58:54+00:00,
2017-09-27,Colonia object (1),1.10,14.00,25.50,0,2020-07-19 19:58:54+00:00,
2017-09-28,Colonia object (1),1.90,15.00,23.00,0,2020-07-19 19:58:54+00:00,
2017-09-29,Colonia object (1),0.30,14.50,20.00,0,2020-07-19 19:58:54+00:00,
2017-09-30,Colonia object (1),2.60,14.50,20.50,0,2020-07-19 19:58:54+00:00,
2017-10-01,Colonia object (1),2.50,15.00,24.00,1,2020-07-19 19:58:54+00:00,
2017-10-02,Colonia object (1),0.00,14.00,22.50,0,2020-07-19 19:58:54+00:00,
2017-10-03,Colonia object (1),0.00,13.00,22.50,0,2020-07-19 19:58:54+00:00,
2017-10-04,Colonia object (1),0.00,13.00,23.00,0,2020-07-19 19:58:54+00:00,
2017-10-05,Colonia object (1),0.00,13.50,25.50,0,2020-07-19 19:58:54+00:00,
2017-10-06,Colonia object (1),0.00,12.00,24.50,0,2020-07-19 19:58:54+00:00,
2017-10-07,Colonia object (1),0.00,9.00,26.00,0,2020-07-19 19:58:54+00:00,
2017-10-08,Colonia object (1),5.30,9.00,26.00,0,2020-07-19 19:58:54+00:00,
2017-10-09,Colonia object (1),0.00,13.50,27.00,0,2020-07-19 19:58:54+00:00,
2017-10-10,Colonia object (1),0.00,14.00,26.00,0,2020-07-19 19:58:54+00:00,
2017-10-11,Colonia object (1),0.00,12.50,22.50,0,2020-07-19 19:58:54+00:00,
2017-10-12,Colonia object (1),0.00,12.00,22.00,0,2020-07-19 19:58:54+00:00,
2017-10-13,Colonia object (1),0.00,11.50,22.50,0,2020-07-19 19:58:54+00:00,
2017-10-14,Colonia object (1),0.00,12.00,25.00,0,2020-07-19 19:58:54+00:00,
2017-10-15,Colonia object (1),0.00,12.00,25.50,0,2020-07-19 19:58:54+00:00,
2017-10-16,Colonia object (1),0.00,13.50,22.50,0,2020-07-19 19:58:54+00:00,
2017-10-17,Colonia object (1),0.00,13.50,22.00,0,2020-07-19 19:58:54+00:00,
2017-10-18,Colonia object (1),0.00,10.50,25.00,0,2020-07-19 19:58:54+00:00,
2017-10-19,Colonia object (1),0.00,11.50,26.50,0,2020-07-19 19:58:54+00:00,
2017-10-20,Colonia object (1),0.00,12.00,27.50,0,2020-07-19 19:58:54+00:00,
2017-10-21,Colonia object (1),0.00,11.00,27.00,0,2020-07-19 19:58:54+00:00,
2017-10-22,Colonia object (1),0.00,10.00,27.50,0,2020-07-19 19:58:54+00:00,
2017-10-23,Colonia object (1),0.00,10.00,27.50,0,2020-07-19 19:58:54+00:00,
2017-10-24,Colonia object (1),0.00,10.00,22.00,0,2020-07-19 19:58:54+00:00,
2017-10-25,Colonia object (1),0.00,10.00,26.00,0,2020-07-19 19:58:54+00:00,
2017-10-26,Colonia object (1),0.00,9.00,29.00,0,2020-07-19 19:58:54+00:00,
2017-10-27,Colonia object (1),0.00,5.50,26.00,0,2020-07-19 19:58:54+00:00,
2017-10-28,Colonia object (1),0.00,8.00,25.00,0,2020-07-19 19:58:54+00:00,
2017-10-29,Colonia object (1),0.00,9.00,24.50,0,2020-07-19 19:58:54+00:00,
2017-10-30,Colonia object (1),0.00,11.00,26.00,0,2020-07-19 19:58:54+00:00,
2017-10-31,Colonia object (1),0.70,13.00,26.00,0,2020-07-19 19:58:54+00:00,
2017-11-01,Colonia object (1),0.00,13.00,26.00,0,2020-07-19 19:58:54+00:00,
2017-11-02,Colonia object (1),0.00,14.00,28.00,0,2020-07-19 19:58:54+00:00,
2017-11-03,Colonia object (1),0.00,10.00,28.50,0,2020-07-19 19:58:54+00:00,
2017-11-04,Colonia object (1),0.00,8.00,27.00,0,2020-07-19 19:58:54+00:00,
2017-11-05,Colonia object (1),0.00,8.00,26.50,0,2020-07-19 19:58:54+00:00,
2017-11-06,Colonia object (1),0.00,13.00,28.50,0,2020-07-19 19:58:54+00:00,
2017-11-07,Colonia object (1),0.00,6.50,29.00,0,2020-07-19 19:58:54+00:00,
2017-11-08,Colonia object (1),0.00,11.00,28.50,0,2020-07-19 19:58:54+00:00,
2017-11-09,Colonia object (1),0.00,7.00,21.00,0,2020-07-19 19:58:54+00:00,
2017-11-10,Colonia object (1),0.00,8.00,25.00,0,2020-07-19 19:58:54+00:00,
2017-11-11,Colonia object (1),0.00,9.00,25.50,0,2020-07-19 19:58:54+00:00,
2017-11-12,Colonia object (1),0.00,8.50,25.50,0,2020-07-19 19:58:54+00:00,
2017-11-13,Colonia object (1),0.00,9.00,24.50,0,2020-07-19 19:58:54+00:00,
2017-11-14,Colonia object (1),0.00,10.00,24.50,0,2020-07-19 19:58:54+00:00,
2017-11-15,Colonia object (1),0.00,8.00,26.00,0,2020-07-19 19:58:54+00:00,
2017-11-16,Colonia object (1),0.00,10.00,25.00,0,2020-07-19 19:58:54+00:00,
2017-11-17,Colonia object (1),0.00,6.00,25.50,0,2020-07-19 19:58:54+00:00,
2017-11-18,Colonia object (1),0.00,5.50,26.00,0,2020-07-19 19:58:54+00:00,
2017-11-19,Colonia object (1),0.00,5.50,22.00,0,2020-07-19 19:58:54+00:00,
2017-11-20,Colonia object (1),0.00,7.50,24.50,0,2020-07-19 19:58:54+00:00,
2017-11-21,Colonia object (1),0.00,8.00,24.50,0,2020-07-19 19:58:54+00:00,
2017-11-22,Colonia object (1),0.00,7.50,23.00,0,2020-07-19 19:58:54+00:00,
2017-11-23,Colonia object (1),0.00,4.00,21.50,0,2020-07-19 19:58:54+00:00,
2017-11-24,Colonia object (1),0.00,3.00,21.00,0,2020-07-19 19:58:54+00:00,
2017-11-25,Colonia object (1),0.00,4.00,23.50,0,2020-07-19 19:58:54+00:00,
2017-11-26,Colonia object (1),0.00,4.00,23.50,0,2020-07-19 19:58:54+00:00,
2017-11-27,Colonia object (1),0.00,4.00,21.00,0,2020-07-19 19:58:54+00:00,
2017-11-28,Colonia object (1),0.00,4.50,23.00,0,2020-07-19 19:58:54+00:00,
2017-11-29,Colonia object (1),0.00,4.00,24.50,0,2020-07-19 19:58:54+00:00,
2017-11-30,Colonia object (1),0.00,4.00,22.00,0,2020-07-19 19:58:54+00:00,
2017-12-01,Colonia object (1),0.00,3.50,20.50,0,2020-07-19 19:58:54+00:00,
2017-12-02,Colonia object (1),0.00,5.00,21.00,0,2020-07-19 19:58:54+00:00,
2017-12-03,Colonia object (1),0.00,6.00,22.50,0,2020-07-19 19:58:54+00:00,
2017-12-04,Colonia object (1),0.00,6.00,24.00,0,2020-07-19 19:58:54+00:00,
2017-12-05,Colonia object (1),0.00,7.00,26.50,0,2020-07-19 19:58:54+00:00,
2017-12-06,Colonia object (1),0.00,6.00,24.50,0,2020-07-19 19:58:54+00:00,
2017-12-07,Colonia object (1),0.00,5.50,26.00,0,2020-07-19 19:58:54+00:00,
2017-12-08,Colonia object (1),0.00,8.00,23.00,0,2020-07-19 19:58:54+00:00,
2017-12-09,Colonia object (1),0.00,3.00,18.00,0,2020-07-19 19:58:54+00:00,
2017-12-10,Colonia object (1),0.00,-0.50,18.00,0,2020-07-19 19:58:54+00:00,
2017-12-11,Colonia object (1),0.00,-1.00,21.00,0,2020-07-19 19:58:54+00:00,
2017-12-12,Colonia object (1),0.00,-1.00,23.00,0,2020-07-19 19:58:54+00:00,
2017-12-13,Colonia object (1),0.00,-2.00,23.00,0,2020-07-19 19:58:54+00:00,
2017-12-14,Colonia object (1),0.00,-4.50,24.00,0,2020-07-19 19:58:54+00:00,
2017-12-15,Colonia object (1),0.00,-4.00,26.00,0,2020-07-19 19:58:54+00:00,
2017-12-16,Colonia object (1),0.00,5.50,23.00,0,2020-07-19 19:58:54+00:00,
2017-12-17,Colonia object (1),0.00,7.50,23.00,0,2020-07-19 19:58:54+00:00,
2017-12-18,Colonia object (1),0.00,8.00,23.00,0,2020-07-19 19:58:54+00:00,
2017-12-19,Colonia object (1),0.00,8.00,25.00,0,2020-07-19 19:58:54+00:00,
2017-12-20,Colonia object (1),0.00,7.00,25.50,0,2020-07-19 19:58:54+00:00,
2017-12-21,Colonia object (1),0.00,6.50,26.00,0,2020-07-19 19:58:54+00:00,
2017-12-22,Colonia object (1),0.00,7.00,26.00,0,2020-07-19 19:58:54+00:00,
2017-12-23,Colonia object (1),0.00,5.50,25.00,0,2020-07-19 19:58:54+00:00,
2017-12-24,Colonia object (1),0.00,11.00,24.50,0,2020-07-19 19:58:54+00:00,
2017-12-25,Colonia object (1),0.00,6.50,23.00,0,2020-07-19 19:58:54+00:00,
2017-12-26,Colonia object (1),0.00,5.00,24.00,0,2020-07-19 19:58:54+00:00,
2017-12-27,Colonia object (1),0.00,5.50,25.00,0,2020-07-19 19:58:54+00:00,
2017-12-28,Colonia object (1),0.00,5.00,23.00,0,2020-07-19 19:58:54+00:00,
2017-12-29,Colonia object (1),0.00,5.00,22.00,0,2020-07-19 19:58:54+00:00,
2017-12-30,Colonia object (1),0.00,5.00,23.00,0,2020-07-19 19:58:54+00:00,
2017-12-31,Colonia object (1),0.00,5.00,23.00,0,2020-07-19 19:58:54+00:00,
2017-01-01,Colonia object (2),0.00,8.00,24.00,0,2020-07-19 19:59:30+00:00,
2017-01-02,Colonia object (2),0.00,8.00,24.50,0,2020-07-19 19:59:30+00:00,
2017-01-03,Colonia object (2),0.00,7.50,24.00,0,2020-07-19 19:59:30+00:00,
2017-01-04,Colonia object (2),0.00,8.00,25.00,0,2020-07-19 19:59:30+00:00,
2017-01-05,Colonia object (2),0.00,7.00,26.50,0,2020-07-19 19:59:30+00:00,
2017-01-06,Colonia object (2),0.00,8.50,21.00,0,2020-07-19 19:59:30+00:00,
2017-01-07,Colonia object (2),0.00,5.50,24.00,0,2020-07-19 19:59:30+00:00,
2017-01-08,Colonia object (2),0.00,3.00,17.00,0,2020-07-19 19:59:30+00:00,
2017-01-09,Colonia object (2),0.00,4.00,25.00,0,2020-07-19 19:59:30+00:00,
2017-01-10,Colonia object (2),0.00,5.00,18.00,0,2020-07-19 19:59:30+00:00,
2017-01-11,Colonia object (2),0.00,6.50,24.00,0,2020-07-19 19:59:30+00:00,
2017-01-12,Colonia object (2),0.00,5.00,23.00,0,2020-07-19 19:59:30+00:00,
2017-01-13,Colonia object (2),0.00,5.00,23.50,0,2020-07-19 19:59:30+00:00,
2017-01-14,Colonia object (2),0.00,6.00,22.00,0,2020-07-19 19:59:30+00:00,
2017-01-15,Colonia object (2),0.00,6.50,23.00,0,2020-07-19 19:59:30+00:00,
2017-01-16,Colonia object (2),0.00,7.00,24.00,0,2020-07-19 19:59:30+00:00,
2017-01-17,Colonia object (2),0.00,8.00,23.50,0,2020-07-19 19:59:30+00:00,
2017-01-18,Colonia object (2),0.00,8.50,24.00,0,2020-07-19 19:59:30+00:00,
2017-01-19,Colonia object (2),0.00,9.50,24.50,0,2020-07-19 19:59:30+00:00,
2017-01-20,Colonia object (2),0.00,8.00,25.50,0,2020-07-19 19:59:30+00:00,
2017-01-21,Colonia object (2),0.00,6.00,25.50,0,2020-07-19 19:59:30+00:00,
2017-01-22,Colonia object (2),0.00,6.00,24.50,0,2020-07-19 19:59:30+00:00,
2017-01-23,Colonia object (2),0.00,6.50,25.00,0,2020-07-19 19:59:30+00:00,
2017-01-24,Colonia object (2),0.00,7.00,25.00,0,2020-07-19 19:59:30+00:00,
2017-01-25,Colonia object (2),0.00,8.00,27.00,0,2020-07-19 19:59:30+00:00,
2017-01-26,Colonia object (2),0.00,8.50,26.50,0,2020-07-19 19:59:30+00:00,
2017-01-27,Colonia object (2),0.00,8.00,26.00,0,2020-07-19 19:59:30+00:00,
2017-01-28,Colonia object (2),0.00,7.00,26.00,0,2020-07-19 19:59:30+00:00,
2017-01-29,Colonia object (2),0.00,5.00,19.00,0,2020-07-19 19:59:30+00:00,
2017-01-30,Colonia object (2),0.00,7.00,21.00,0,2020-07-19 19:59:30+00:00,
2017-01-31,Colonia object (2),0.00,8.00,24.00,0,2020-07-19 19:59:30+00:00,
2017-02-01,Colonia object (2),0.00,8.00,24.00,0,2020-07-19 19:59:30+00:00,
2017-02-02,Colonia object (2),0.00,5.50,23.00,0,2020-07-19 19:59:30+00:00,
2017-02-03,Colonia object (2),0.00,7.00,23.00,0,2020-07-19 19:59:30+00:00,
2017-02-04,Colonia object (2),0.00,7.00,25.00,0,2020-07-19 19:59:30+00:00,
2017-02-05,Colonia object (2),0.00,7.50,25.50,0,2020-07-19 19:59:30+00:00,
2017-02-06,Colonia object (2),0.00,8.00,25.00,0,2020-07-19 19:59:30+00:00,
2017-02-07,Colonia object (2),0.00,9.00,26.00,0,2020-07-19 19:59:30+00:00,
2017-02-08,Colonia object (2),0.00,7.00,26.50,0,2020-07-19 19:59:30+00:00,
2017-02-09,Colonia object (2),0.00,7.00,25.00,0,2020-07-19 19:59:30+00:00,
2017-02-10,Colonia object (2),0.00,6.00,26.00,0,2020-07-19 19:59:30+00:00,
2017-02-11,Colonia object (2),0.00,6.00,27.50,0,2020-07-19 19:59:30+00:00,
2017-02-12,Colonia object (2),0.00,9.00,28.00,0,2020-07-19 19:59:30+00:00,
2017-02-13,Colonia object (2),0.00,9.00,27.00,0,2020-07-19 19:59:30+00:00,
2017-02-14,Colonia object (2),0.00,7.50,27.00,0,2020-07-19 19:59:30+00:00,
2017-02-15,Colonia object (2),0.00,8.00,27.50,0,2020-07-19 19:59:30+00:00,
2017-02-16,Colonia object (2),0.00,9.00,24.50,0,2020-07-19 19:59:30+00:00,
2017-02-17,Colonia object (2),0.00,7.00,24.50,0,2020-07-19 19:59:30+00:00,
2017-02-18,Colonia object (2),0.00,8.00,28.50,0,2020-07-19 19:59:30+00:00,
2017-02-19,Colonia object (2),0.00,8.00,26.00,0,2020-07-19 19:59:30+00:00,
2017-02-20,Colonia object (2),0.00,9.00,27.00,0,2020-07-19 19:59:30+00:00,
2017-02-21,Colonia object (2),0.00,8.00,25.00,0,2020-07-19 19:59:30+00:00,
2017-02-22,Colonia object (2),0.00,8.50,26.00,0,2020-07-19 19:59:30+00:00,
2017-02-23,Colonia object (2),0.00,7.50,28.00,0,2020-07-19 19:59:30+00:00,
2017-02-24,Colonia object (2),0.00,8.00,27.00,0,2020-07-19 19:59:30+00:00,
2017-02-25,Colonia object (2),0.00,9.00,27.00,0,2020-07-19 19:59:30+00:00,
2017-02-26,Colonia object (2),0.00,10.00,27.50,0,2020-07-19 19:59:30+00:00,
2017-02-27,Colonia object (2),0.00,11.00,28.50,0,2020-07-19 19:59:30+00:00,
2017-02-28,Colonia object (2),0.00,10.00,31.00,0,2020-07-19 19:59:30+00:00,
2017-03-01,Colonia object (2),0.00,10.00,19.00,0,2020-07-19 19:59:30+00:00,
2017-03-02,Colonia object (2),0.00,9.00,26.00,0,2020-07-19 19:59:30+00:00,
2017-03-03,Colonia object (2),2.70,9.00,26.50,0,2020-07-19 19:59:30+00:00,
2017-03-04,Colonia object (2),0.00,10.00,26.00,0,2020-07-19 19:59:30+00:00,
2017-03-05,Colonia object (2),0.00,10.50,24.50,0,2020-07-19 19:59:30+00:00,
2017-03-06,Colonia object (2),0.00,10.00,27.00,0,2020-07-19 19:59:30+00:00,
2017-03-07,Colonia object (2),0.00,9.00,24.00,0,2020-07-19 19:59:30+00:00,
2017-03-08,Colonia object (2),0.00,9.00,26.00,0,2020-07-19 19:59:30+00:00,
2017-03-09,Colonia object (2),2.50,8.50,24.00,0,2020-07-19 19:59:30+00:00,
2017-03-10,Colonia object (2),1.20,9.50,24.00,0,2020-07-19 19:59:30+00:00,
2017-03-11,Colonia object (2),0.00,10.00,26.50,0,2020-07-19 19:59:30+00:00,
2017-03-12,Colonia object (2),0.00,8.00,25.50,0,2020-07-19 19:59:30+00:00,
2017-03-13,Colonia object (2),1.20,7.50,24.00,0,2020-07-19 19:59:30+00:00,
2017-03-14,Colonia object (2),0.00,9.00,24.50,0,2020-07-19 19:59:30+00:00,
2017-03-15,Colonia object (2),9.70,7.00,21.00,0,2020-07-19 19:59:30+00:00,
2017-03-16,Colonia object (2),1.50,7.50,23.00,0,2020-07-19 19:59:30+00:00,
2017-03-17,Colonia object (2),0.00,7.50,25.00,0,2020-07-19 19:59:30+00:00,
2017-03-18,Colonia object (2),0.00,7.00,24.50,0,2020-07-19 19:59:30+00:00,
2017-03-19,Colonia object (2),0.00,7.00,25.00,0,2020-07-19 19:59:30+00:00,
2017-03-20,Colonia object (2),0.00,8.00,24.50,0,2020-07-19 19:59:30+00:00,
2017-03-21,Colonia object (2),0.00,9.00,26.50,0,2020-07-19 19:59:30+00:00,
2017-03-22,Colonia object (2),0.00,7.00,26.00,0,2020-07-19 19:59:30+00:00,
2017-03-23,Colonia object (2),0.00,9.50,28.00,0,2020-07-19 19:59:30+00:00,
2017-03-24,Colonia object (2),0.00,11.00,29.00,0,2020-07-19 19:59:30+00:00,
2017-03-25,Colonia object (2),0.00,10.50,30.00,0,2020-07-19 19:59:30+00:00,
2017-03-26,Colonia object (2),0.00,10.00,28.50,0,2020-07-19 19:59:30+00:00,
2017-03-27,Colonia object (2),0.00,7.00,28.50,0,2020-07-19 19:59:30+00:00,
2017-03-28,Colonia object (2),0.00,11.00,29.00,0,2020-07-19 19:59:30+00:00,
2017-03-29,Colonia object (2),0.00,10.00,30.00,0,2020-07-19 19:59:30+00:00,
2017-03-30,Colonia object (2),0.00,6.50,29.50,0,2020-07-19 19:59:30+00:00,
2017-03-31,Colonia object (2),0.00,10.00,27.00,0,2020-07-19 19:59:30+00:00,
2017-04-01,Colonia object (2),0.00,8.00,31.00,0,2020-07-19 19:59:30+00:00,
2017-04-02,Colonia object (2),0.00,10.00,29.50,0,2020-07-19 19:59:30+00:00,
2017-04-03,Colonia object (2),0.00,10.00,31.00,0,2020-07-19 19:59:30+00:00,
2017-04-04,Colonia object (2),0.00,10.00,30.00,0,2020-07-19 19:59:30+00:00,
2017-04-05,Colonia object (2),0.00,12.00,32.00,0,2020-07-19 19:59:30+00:00,
2017-04-06,Colonia object (2),0.00,12.00,29.00,0,2020-07-19 19:59:30+00:00,
2017-04-07,Colonia object (2),0.00,12.00,29.00,0,2020-07-19 19:59:30+00:00,
2017-04-08,Colonia object (2),0.00,12.00,29.00,0,2020-07-19 19:59:30+00:00,
2017-04-09,Colonia object (2),0.00,13.00,30.00,0,2020-07-19 19:59:30+00:00,
2017-04-10,Colonia object (2),1.20,13.00,29.50,0,2020-07-19 19:59:30+00:00,
2017-04-11,Colonia object (2),0.00,9.50,28.00,0,2020-07-19 19:59:30+00:00,
2017-04-12,Colonia object (2),0.00,10.00,27.00,0,2020-07-19 19:59:30+00:00,
2017-04-13,Colonia object (2),0.00,10.00,26.50,0,2020-07-19 19:59:30+00:00,
2017-04-14,Colonia object (2),0.00,11.00,27.00,0,2020-07-19 19:59:30+00:00,
2017-04-15,Colonia object (2),0.00,11.00,27.50,0,2020-07-19 19:59:30+00:00,
2017-04-16,Colonia object (2),4.20,10.00,22.00,0,2020-07-19 19:59:30+00:00,
2017-04-17,Colonia object (2),0.00,11.00,26.00,0,2020-07-19 19:59:30+00:00,
2017-04-18,Colonia object (2),6.80,12.00,24.00,1,2020-07-19 19:59:30+00:00,
2017-04-19,Colonia object (2),0.00,7.50,23.00,0,2020-07-19 19:59:30+00:00,
2017-04-20,Colonia object (2),0.00,9.50,26.00,0,2020-07-19 19:59:30+00:00,
2017-04-21,Colonia object (2),0.00,10.50,28.00,0,2020-07-19 19:59:30+00:00,
2017-04-22,Colonia object (2),0.00,10.50,28.00,0,2020-07-19 19:59:30+00:00,
2017-04-23,Colonia object (2),2.80,11.00,27.00,0,2020-07-19 19:59:30+00:00,
2017-04-24,Colonia object (2),0.00,11.50,22.00,0,2020-07-19 19:59:30+00:00,
2017-04-25,Colonia object (2),0.00,13.00,28.00,0,2020-07-19 19:59:30+00:00,
2017-04-26,Colonia object (2),0.00,12.00,31.00,0,2020-07-19 19:59:30+00:00,
2017-04-27,Colonia object (2),0.00,8.00,29.50,0,2020-07-19 19:59:30+00:00,
2017-04-28,Colonia object (2),0.00,16.00,31.00,0,2020-07-19 19:59:30+00:00,
2017-04-29,Colonia object (2),0.00,11.00,30.50,0,2020-07-19 19:59:30+00:00,
2017-04-30,Colonia object (2),0.00,12.00,34.00,0,2020-07-19 19:59:30+00:00,
2017-05-01,Colonia object (2),0.00,14.00,32.00,0,2020-07-19 19:59:30+00:00,
